Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
1857.900,1917.800,es-us,,,,"Se guardaba ese grado, se guardaba esa información en un archivo, eso también se puede guardar porque lo guardamos en información en ese archivo, Porque después hacíamos diferentes métodos embebidos y por aquí vamos a ver lo que lo que se han preguntado de del rendimiento de la gpu de hecho va a estar interesante esta de acá, em qué teníamos los dos tipos de algoritmos de medios uno que era Note vector y el otro que era Dead justamente los que hablamos al principio de esta sesión va a empezar con el del deepwalk porque es el más ligero de hecho es un llamó la atención tiende a ser más ligero que el de lo tu vector cosa que tiene sentido porque el de Note to vector Recuerden que tiene que calcular probabilidades hacia cuál siente nodo me voy a lanzar dependiendo de estos dos hiperparametros que son, eh? El pfs y el dfs entonces, eh? Quizás por eso computacionalmente esto tiene que hacer más esfuerzo pero"
1918.000,1972.100,es-us,,,,"Por ahora vamos a empezar a tener un equipo ejecutar estas primeras tres celdas para que así, porque si es así no sé, me arreglo fácil, Sí este archivo se genera a partir de ahora ejecutó. Esto rápido es que estuve saltando lo que viene en pantalla, es estoy conectado en la parte."
1977.900,2036.600,es-us,0.51716,,,"Exactamente para hacer un truco aquí recompensamos esto lo tenemos por aquí la carpeta a ver si tenemos suerte de ir a joder No hace tiempo descargarlo en un segundo nada más muchachos yo creo que ustedes quieren más técnicos y si la tengo es mucha información y me tocaba meter algún comprimido la razón por la que la metí con premios que había tanta información que siempre está va a pedir que si el virus que no sé qué y listo."
2037.000,2096.600,es-us,0.65513,,,"Comprimimos y lo ejecutamos haciendo es porque los repositorios de gamecom tienen un límite de de tamaño estos archivos eran para pesados, porque tienen tanta información que si se subía todo al repositorio estallado de hecho en el repositorio, lo que van a ver es solamente el comprimido no van a ver, eh? Todos los datos, sino por comprenderlo cuando ya estén en ese repositorio, pues estoy colocamos extensiones, pero es porque pesaba mucho, pero no la hay un tiempito y esperamos aquí, pues vamos borrando esto acá nos sobra, nos vemos la velocidad con la que puede ejecutar este tipo de cosas que esto es magnífica, no sé descargas Aquí está bien lo que queremos hacer es meterlo aquí."
2097.000,2122.700,es-us,0.40678,,," Arriba y aquí le hacemos el proyecto, digamos ver esta versión Aquí está muy bien Okay creo que está repetido esto ya está, preciso tiene el mismo nombre."
2124.000,2178.600,es-us,0.67571,,,"Ahora sí tiramos el proyecto para que la toda la información vea la velocidad con la que yo ya Lee estos archivos es impresionante se demoraba un cuerpo leyendo solo los siete aquí se hace un clic derecho. Yo creo que la parte en la que se demora es antes de los plots hacer los plots, eso vendría siendo por aquí, digamos que ejecute todo De aquí para arriba de aquí para arriba todo lo que está arriba. Ejecute no queremos hacer los plots, si no queremos solamente guardar el archivo y ya nos tiramos a los embebidos y ahora sí retomamos debería demorar mucho."
2184.000,2243.600,es-us,0.37823,,,"hasta aquí hemos explicado esto aquí obvio grafos Y entonces estamos acá Apenas terminé y ya saltamos a la parte que lo guardamos el archivo porque nos vamos a empezar entonces Mientras tanto les explicó que"
2244.000,2303.500,es-us,0.78445,,,"Que que vamos a ver acá en el Deep web Entonces el Debut eh, Ya lo hemos visto también la sesión anterior y aquí este train que se ve acá con este look, básicamente lo que hace es lo que vemos en la fórmula ahorita en este en el browser era Quiero encontrar el valor más pequeño, si yo comparo la solicitud de esos dos vectores generados que representan cada uno uno de los nodos y la similitud que encuentro con el Random Walter Eh Al momento de hacer el Random White sobre el sobre el grado hecho por aquí está la formulita. Entonces acá sí, Para poder hacer esa representación vectorial de los nodos, vamos, yo creo que está ejecutando bien. Creo que ya terminó sí saltemos a lo último es donde está el guarda."
2303.900,2363.500,es-us,0.77864,,,"Pero entonces lo que quiero mostrarles acá es hay una variable o un argumento de entrada que que hace parte del algoritmo que se nos que viene del objeto que se llama noctur vector pero que si se dan cuenta no tiene esas variables de probabilidad para saltos, sino que hace el Salto de forma Random cuando tú cargas los datos de los puentes que es el grafo y se dan cuenta solamente estamos usando los puentes porque los puentes porque Recuerden que esto solamente usa la conexión de los grafos no me interesa las características de los puentes ni las características de los nuevos solamente con quién estás conectado y acá yo puedo definir el batch size que es tamaño del batch con el que yo puedo hacer ese entrenamiento que es lo que les comentaba en vez de utilizar el dato a ser completo lo que hago es utilizar Machos entonces en grupos."
2363.900,2423.500,es-us,0.69180,,,"A ver si ya lo creo stop yo aquí haciendo tiempo y todo es que no eran disciplinarios que los archivos archivo pendejada lo que quiero mostrarles es como este sí, generador consumo gpu. Bueno, Mientras tanto les muestro Cómo ver el consumo de la gpu. Si alguien sabe una mejor que no esté instalando una aplicación que no me siento con esta misma aplicación genial, pero en la consola ustedes pueden colocar este Comando que es este acá nvidia rayita, smi, rayita 10 y esto es lo que va a hacer es cada 10 segundos y refrescando ir imprimiendo el consumo de la ppu. Se vería algo así, entonces te dice Como qué procesos están corriendo en este caso estamos corriendo python, que sería el único asociado y aquí Este 0% es el 0% que representa no estás usando absolutamente."
2423.900,2483.200,es-us,0.49811,,,"Y con eso pues ver si las personas no Qué pasa en el administrador de tareas, no aparece esto que aparece acá es mentira esto como que no está conectado, no lo lee y ya si se lee pronto no sé cómo todavía, eh? Saber usted me está haciendo quedar. Desarmamos, no sé que está pasando ahí, no sé para que sea se me hizo que crees poderosos y por ahí perdido esto quizás aquí el sincronizo se llama sincronizo Ya se está generando yo dependiendo la hora de borrado en algún momento, no?"
2483.900,2543.800,es-us,0.67030,,,"Para qué hacemos con la demo que tenía preparado en 2 minutos más, si no salen 2 minutos, pues saltamos y les quedó viendo esta presentación lo que vamos a hacer acá porque se veía como el consumo de la gente y demás, ahí no sé qué pasó. Espera Más bien, es un usuario banco permiso. Voy a colocarlo justo aquí después de esto posible que otra vez se ejecute todo esto de aquí para arriba, a ver cómo nos va, se va a demorar un rato, pero tengo que hacer el último sencillo con esto Sale ya saltamos otra cosa, pero entonces también aquí curiosamente el Deep Walk como"
2544.000,2603.400,es-us,,,,"Funciona muy rápido mientras el norte vector se demora toma mucho tiempo porque me imagino que tiene que ser más cálculos aquí en ambos casos está utilizando la gpu Y a eso me lleva el dato que les iba a mostrar unas de acá yo la vez pasada estaba convencido de que cualquiera que le tires a la gpu te va a correr más rápido, pues no es verdad Esto no es verdad del todo, eh? De pronto esta gráficas pueden ayudar a explicarlo Aunque aquí no sería número de datos, sino quizás número de operaciones, pero la Gráfica sería parecida no está, no es la Gráfica versus porque en alguna que yo lo encontré fue como al pasillo yo lo encontré y eso fue en un este."
2604.000,2663.900,es-us,,,,"En este post fue que lo encontré y este hermano es el piloto que creo que es el mismo básicamente todo bien, pero no lo que le entendí mal o en la Gráfica que yo vi que creo que es otra. Sí no sé, creo que eso, eh, Para operaciones que son pequeñas la cpu. Funciona mejor es más rápido para operaciones que son que son muchas operaciones en paralelo, la gpu va mejor, pero eso pasa lo que acá acabo de comentar pasa, porque la cpu es como un cuello de botella, que asigna a la gpu, todas las operaciones que tiene que hacer Entonces cuando son pequeñas operaciones, se demora más la cpu asignando que la gpu resolviendo, pero la cpu en esa asignación equivalentemente a si yo usaría la cpu directamente es más rápida. Entonces hay algoritmos en los que o si el modelo es pequeñito cpu mejor."
2664.000,2723.800,es-us,,,,"La gpu, pues son un poco, no no sería mandatorio obligatorio de estas. Eso va a tocar como yo siento que estoy seguro. Yo sí, Dame última intento ya así con esto no funcionamos acá terminamos acá que se reinicié porque está todo un poco loco, Sí ya con eso no funciona, pues ya ahora sí nos damos por rendimientos. Vámonos a la parte donde está justo acá le decimos que todo lo que esté arriba y ahora sí lo hicimos listo, entonces esa era como el comentario Se podría último porque ya sacamos comentarios, si no funciona pues ya triste Mientras tanto, hablamos de esto saltamos eso."
2723.900,2783.800,es-us,0.76631,,,"Tener que esperar tanto esto también es como una introducción es un abrebocas, hay otras formas en las que ya también se puede sacar una embebido o una representación de ese grado que sí puede incluir, no solamente las conexiones, sino propiedades que tenga tanto en grafo como los nodos como los puentes entonces, eh? Aquí en la representación muy sencilla de cómo eso funciona esta es una representación sencilla de lo que sería la neural tenemos un grafo que es una representación del layer acá los layers serían la misma representación de gramos de hecho. Esto se entiende mejor en esta imagen aquí el input si se dan cuenta de los layers tienen la misma representación de grafo a nivel de su conexión y su orden y demás pero a través de cada una de las de las capas de las de los layers va sacando datos o va asignando o transformando ese dato a a una salida de Pineda por ejemplo, Supongo que"
2783.900,2843.800,es-us,,,,"Solidaridad es el mismo grafo, pero cada uno de los grafos tiene un Target que es si es benigno o si es un atacante si es una víctima de atacante entonces lo que va pasando Es que yo tengo la entrada la entrada son todas las propiedades que tienen mis grafos mis nodos y demás mis Fuentes y demás y a través de los layers. Yo voy transformando esos datos como una red neuronal, que ya conocemos hasta que le meto la entrada me entrega la salida y esos Cómo funcionaría la clasificación de los modelos supervisados funcionaría de esa manera a partir de la entrada, puedes meter a la salida entonces que la molécula tiene esta conexión propiedad, No sé qué ta ta ta ta ta listo está molécula o este tiene una carga positiva negativa estoy diciendo cualquier burrada pero para que se entienda, eh? Que los servidores están conectados de esta manera y hay una comunicación aquí entre este y este y este entonces estos van a ser atacados Estos son víctimas. Eso podría funcionar así de esa manera como cómo sería el nivel de de la ranura Pero entonces eso se puede."
2843.900,2903.900,es-us,0.80383,,,"En tres componentes diferentes lo que sería el grafo global, lo que sería B que Recuerden que la B Son vertex, son nodos al final y lo que sería la e que sería x que sean puentes Entonces todos ellos pasan a través de una función que la función es está la función sf, que aparece acá es básicamente la transformación que se va haciendo en diferentes Campos eso es la función Pero entonces uno puede extender eso a algo más que es ahí donde me pareció genial, cuando lo aprendí yo Esto está brutal este será que ya terminó es que siento que se está como duplicando más de ra hay como dos veces el retrocesos en otro lugar."
2902.900,2962.300,es-us,,,,"Extensión Sí si es que mira que aparece como por allá abajo, pero por aquí arriba aparece que si ejecuto hasta ese punto donde está la línea ejecución de 0 aparece duplicado me toca arreglarlo de repente porque se ve bien ya, ya ahora sí debería existir acá el código de una vez para maestra es la idea voy a saltar otra vez a ver Touch pero sí porque antes vamos a ver bien, sí va a saltar primero terminar de explicar esto y luego saltamos otra vez a este ejercicio del medio que estamos haciendo entonces."
2963.000,3022.800,es-us,,,,"Tú puedes representar todos los todos los eh? Nodos todos los puentes y demás y pasarlos a través de una de diferentes capas de neuronas para hacer diferentes transformaciones y al final pues estás Ajustando haces el ajuste lo que hemos visto alrededor de la normal, es cuando el precio del carro, pues que el precio de carro calculaba que tanto la estás embarrando con el precio real y el precio que predice a través de eso calcula el error y sumas el error total de todas las salidas y lo que quieres hacer es minimizar ese error misma idea acá es muy parecido, eh? Simplemente que se segrega en diferentes matrices que viene siendo la u es el grafo completo, eh? La B los nodos elen los puentes Pero qué pasa si yo quiero combinar información entre los nodos y los puentes porque sé que ambos son relevantes para calcular algún dato en específico, entonces aquí Bueno aquí está haciendo lo que les comentaba, eh? Que es como clasifican se hace una práctica que se llama bullying."
3023.000,3082.400,es-us,0.73867,,,"Eso me pareció genial cambie cuando lo leí de hecho para que estaba acá Julio es básicamente como resumir información de una dimensión de nodos, por ejemplo a puentes o al revés resumir una información de puentes a nox, voy a colocar el ejercicio con el que lo entendí mejor que es por ejemplo, si yo quiero resumir esta información que tiene este nodo de acá, que ese nodo tiene características ese no puede que tenga en nuestro caso tipo de servidor, eh? Tipo de antivirus, un montón de cosas, pero que son propias del nodo, pero yo quiero resumir la información de los puentes con este con este otro servidor se conecta de esta manera con este de otra manera con diferentes canales características, lo que yo puedo hacer es sacar un resumen que es Yo calculo los puentes y esos puentes sacó un resumen y puedo hacer una agregación que puede ser una sumatoria Yo calculo este puente que está acá y este puente que está acá lo sumo Y esa ese resultado de la suma va a ser una representación."
3083.000,3142.800,es-us,,,,"Adicional como unas características nuevas de este nodo que existe acá y hago lo mismo con los demás, entonces este nuevo que está acá lo que yo hago es mirar este puente que tiene este puente que tiene este puente que tiene lo sumo o los le sacó el promedio o le sacó alguna fórmula o cálculo al máximo cálculo el mínimo y esos resultados los agregó como si fueran una característica adicional de eso es lo que lo que lo que está pasando ahí y puedo hacer la inversa Puedo saltar de lo que son los los nodos Puedo saltar a una representación de los puentes haciendo también una, eh? Una transformación de puré de agregación Entonces si se dan cuenta acá se ve lo que les acabo de comentar los los puentes la matriz cara de puentes a través de un pool se convierte en características adicionales que tiene el los nodos y después ahí sí aplico toda la función este si ella sería"
3143.000,3202.700,es-us,0.68994,,,"La representación de esta función que aparece acá que señala las diferentes capas tra tra. Tra. Tra. Tra. Tra. Tra tra y puedo hacerla acá están diciendo después pasar también de vectores de Vértiz de dos a puentes y algún público y hago la misma vaina y si se dan cuenta acá yo lo que estoy detectando son características de los puentes esto es un digamos que los rojos son ataques los azules son comunicación benigna en el ejercicio que estamos haciendo Y también puedes hacer lo mismo con el grado, entonces puedes saltar de la representación de los dos hacer un Pull y hacer una representación de krapohl y mira aquí es lo que yo les decía que son diferentes bloques bla bla bla después puedes hacer todo todo eso, eh? También hay un término que se llamaba fácil Messenger si quieren Este sí lo tocamos la última sesión o para no confundir, pero es otra forma también de agregar información y básicamente a partir de esas de esas diferentes capas yo estoy compartiendo información de las conexiones."
3202.900,3262.700,es-us,0.79872,,,"Las conexiones es decir cuando yo hago ese Pull in directo yo solo me comunico con mis más próximos mis más cercanos mi mejor amigo mis mejores amigos, pero ya cuando voy agregando esas capas esas capas Ya sé que voy a tener información que mi amigo supo de su otro amigo porque ya sé compartió información Se va a trasladar, lo van pasando ese mensaje Y de esa manera, ya se va compartiendo la información y se va a poder, se va logrando hacer este tipo de tareas con más información relevante no solamente conexiones, sino ya se dan cuenta que podemos utilizar características de los nuevos características de los puentes en general y con esa información, pues ya podemos hacer predicciones o cosas más robustas más más completas esta misma idea. Pónganle nosotros ya lo hemos visto en autores, Ya lo hemos visto esta misma idea se podría aplicar un orden correcto. Tienes la entrada que es un"
3262.900,3321.900,es-us,0.73292,,,"La salida que es el mismo grafo con las mismas características, quieres encontrar lo que está en la mitad y ahorita vamos a ver que esto se puede extender a mucho más va a estar bacano, eh? Déjemelo un poco acá porque está acá Entonces lo vamos a dejar hasta ahí ya después aprendemos un poco más de este envío de mensajes y demás y terminamos de leer como este documento que es el mejor que hemos encontrado que entender el tema, ahora saltemos a la democracia, cambiamos el chip. Ya no estamos en en grafo neural the words, si no estamos en en bebidas, otra vez lo que yo les quería Mostrar era aquí estamos usando cuda. Si se dan cuenta ya la detectó, estamos utilizando pythor, que es un pictures, eh? Geometric Para poder sacar todos los datos, vamos a empezar con el beagle, vamos a ejecutarlo, no puede ser. Le faltan todavía cosas por instalar solamente un segundo Es que me puse me puse a molestar con"
3322.900,3381.000,es-us,,,,"Con está utilizando esto en una máquina Linux que tenía en el computador porque la dependencia era mejor, pero parece que fue una pesadilla que no le saqué tanto provecho como pensado, pero bueno, así se aprende que tengo que instalar pythin Y esto es creo que se está se supone que ya lo vería Cómo instalar, no sé porque ya está perfecto Aquí ya está instalando, vamos a ver si no, no nos tira para que me metas estás Estás debería llevarlo otra vez."
3383.000,3394.700,es-us,0.29667,,," Tengo que rompí que no sé qué es Pues quedó viendo la la de muchachos."
3407.900,3465.400,es-us,,,,"Entonces estaba esto acá porque esta sílaba como bien estamos utilizando pips. Sí seis Sí o sea hay que romperlos la próxima la próxima Saludos pero lo que les quería Mostrar es que es más rápido y si le gustas este este valor de acá, puedes utilizar más o menos gpu más o menos gpu más o menos gpu, pero bueno, ahorita sale más la próxima se las dejo muchachos empezamos con ese ejercicio la próxima semana listo, entonces saltemos de pronto ya un poco más al ejercicio de clusterización, Ojalá no me falte porque está la segunda vez."
3467.900,3527.300,es-us,,,,"Industrializaciones ya saltamos al otro entonces Acá está todos los algoritmos y el resultado seguramente que se puedan utilizar para los que las condiciones que necesitamos actualmente tenemos un grafo que tiene dirección, eh? Y que son mujeres, eh? Y que posiblemente tenga peso en el futuro esto es posible entonces no es mandatorio por ahora estos algoritmos que están acá está lista que viene de está lista que está acá son los que cumplen con estas condiciones que nosotros podríamos utilizar por ahora Solamente vamos a utilizar el de kimis aunque no está en la lista, eh? Porque es porque vamos a utilizar con el embebido que Recuerden que es lo que acabamos de hacer hace un momento Entonces acá es simplemente Tan sencillo como que lees el documento que tiene la información del grafo embebido que de hecho acá es el nocturna vector que vendría de este Notebook que no funcionó pero esa sería la salida este no tuve vector."
3528.000,3587.900,es-us,0.71399,,,"Eh, lo que haces es cargarlo en la cpu, porque también lo quería hacer la gpu y explorando que no les acaba provecho porque no era tan grande. Ya vamos ahora, a qué me refiero no eran tantos nodos. Entonces creas skillings con skiller, eh? Acá el número de clóset va a ser 100 porque 100 porque sí, ya sabemos que esto viene con él y con ese inercia, y demás y las cosas que tenemos parece mejor hacemos fit. Aquí nos entrega una lista de números que cada número representa un grupo Entonces el grupo 78, el grupo 64, el grupo 54, Qué son los que están cerca a través de las conexiones, acá podemos verlo, quizás sea mejor se lo devuelven en la lista. Se ve más amable, Sí sería algo, así se ve con el np porque es la librería del núcleo y son números ya después yo los podría agrupar normalmente ustedes Entonces cómo sabemos que son."
3588.000,3647.400,es-us,0.67228,,,"Los mismos porque acá tenemos 19.129 servidores Y si vamos a la exploración de los datos a nuestro programa cepillos miren que aquí aparece aquí de pronto no sé si sea muy chiquito, pero 19.129 y cada una de estos tiene el IP pará pará pará pará pará pará pará pará pará pará pará pará pará pará pará entonces cada uno de estos está relacionado con cada uno de estos ítems de acá ya después yo podría agruparlos meterle colores hacer un closet que se ve así de color podemos habitar en este caso el ositos que se mueva etcétera etcétera utilizando químicos y así de sencillo sería hacer el primer ejercicio de grafos con pasión preguntas o todavía no como silencios Bien listo. Recuerden que pueden interrumpir porque, o sea yo."
3647.000,3706.900,es-us,0.82510,,,"Y y no me cayó y cómo lo tengo a la vista, listo, listo, listo, listo, perfecto muchachos Entonces por ahora en grafo, lo vamos a dejar hasta ahí, qué seguiría que ya con esto termino porque me están esperando, me tengo que ir encontré algo, que es un limitante para lo que queremos hacer y eso ya lo vamos descubriendo, eh? Por aquí también en la exploración de los datos Y es que hay muy pocos atacantes, los atacantes son mínimos son pequeños y quizás nosotros quisiéramos duplicarlos o tener al menos un pequeño ejército sería chévere, pero para hacer ese pequeño ejército, Dónde están los atacantes arriba, listo víctimas víctimas y por aquí atacantes, ponle. Tú Tenemos 11, si no está mal, no tenemos mucho más Si tenemos 10 o sea."
3707.000,3766.500,es-us,0.78091,,,"Muy pocos y hay uno que casi hace todo el trabajo, que es este de acá es el que tira más ataques el resto son bots y este es un Bot con infiltración y ya la idea sería crear más atacantes Cómo podemos lograr eso y que también el ataque sea realista parezca real, que no sea un ataque x, lo hacemos con auditores, que es a la parte que también estemos hablando a hacer porque lo he hecho solo una vez esta Va a ser la segunda y va a estar muy chévere, el autor también te permite a tirar datos, no solamente hacer la anomalía de texto que ya conocemos sino un montón de cosas, sino también te permite generar datos a partir de datos reales que son parecidos a los datos a los datos reales con lo que lo entrenaste Y eso se hace con un algoritmo con un arquitectura que se llama generador discriminador. Esto se usa mucho para el Dif y tú dices quiero generar la cara de alguien falso, pero quiero que sea muy realista."
3767.000,3826.500,es-us,0.68601,,,"Lo que hicieron básicamente es que crearon un algoritmo que valía cada cada caras reales o caras falsas, te dice como que esa cara es falsa esa cara es real esa cara es falsa esa cara es real. Lo entrenaron muy bien 98% de precisión 99.5% de 3 así algo así y luego crear un modelo generativo que lo hicieron a través de los autores o también hay unos que se llaman Constitución eso también y hay otros otros más, pero vamos a utilizar otro encoder porque ya ya conocemos un poco de ese tema y podemos engancharnos. Además fácilmente, pero lo que hace es que generas una cara y al principio es horrible, es un mamarracho Y antes que nada te dice eso está entonces después el generador vuelve a ajustar sus parámetros y vuelve a generar Pero él dice que no le dice eso todo está mal y él otra vez vuelve a generar hasta que genera tan buenos tan buenas caras que vence al discriminador es decir, le gana y estás caras quedan reales. Yo diría."
3826.900,3886.800,es-us,0.81159,,,"Me mandas una foto de estas estas son agentes de Estados Unidos evidentemente, pero seguramente reales este se llama Josh Entonces eso es lo que vamos a hacer para poder generar ataques reales o que parezcan reales y de esa manera generar servidores que también parezcan que atacaron de forma real y tendremos a un pequeño ejército real con acciones y ataques que parezcan reales, cómo vamos a entrenar eso? Pues con los ataques tenemos la información de los ataques, eh? Entrenamos un discriminador que que Define si es un ataque de Voto o no y con base a eso hacemos un generador que va generando ese tráfico muy parecido y generamos dato reales, eh? Lo extendemos por ahí y ya y ya esa sería como la tarea seguir. Si alguien tiene ideas, le va súper bienvenida, es la idea y ahorita estoy pues."
3886.900,3946.100,es-us,0.87383,,,"Estoy haciendo este montón de cosas, pero siempre les digo como qué fase tiene ideas es la forma de aprender, hay uno que otro me escribe y compartimos ideas, pero por favor, siéntanse en la libertad de copiar todos los repositorios moverlos no picarlos hacer preguntas eso a mí me ha enseñado muchísimo muchísimo muchísimo y esa es la meta al final si ustedes se dan cuenta aquí esto es gratis es no hay nada pago, pero es porque lo que detrás es aprender y me incluyo cuando a mí me toca me toca hacer esto y montar esto y investigar esto y explicarlo al final lo estoy entendiendo y sé que en cualquier momento cuando quiera montar algo, así lo voy a hacer fácil, porque ya lo sé, ya sé cómo funciona y hago proyectos que me gustan de hecho Ahí ya con esta máquina se han desbloqueado muchas puertas que estaban cerradas ya ahorita."
3946.900,4006.800,es-us,0.68260,,,"Les presento a coraje, dónde está? No sé si ustedes vieron creo que no sé si lo veían este mensaje que aparece acá M M Medellín Machine learning, Studio coraje Jorge Quién es Jorge va a ser nuestro Bot al que le vamos a hacer preguntas y se va a entrenar con la información de las reuniones de este mal, pues eventualmente nos va a preguntar, venga y esto empieza quizás le responda algo relacionado a lo que hemos estado estudiando, pero pues haciendo proyectos reales es cómo he aprendido O sea no hay otra por lo que sea un ejercicio Incluso se puede hacer algo que le facture en el futuro yo cuando por ejemplo creo que también les he explicado yo saco información de bienes raíces y yo espero que esté en el futuro me dé plata, la verdad no lo hago tampoco por el amor al arte, sino de hecho ya les muestro ya hay, eh? 270,000 registros de de propiedades a la venta creo."
4007.000,4059.900,es-us,,,,"De hace año y medio y aquí tengo oficinas, tengo fincas. Tengo apartamentos casas en Medellín en Cali porque ya lo extendí Pero cómo logré esto y Aprendí todo esto pues haciendo un ejercicio real que ahorita, Ojalá le saqué provecho del plata porque me metí mera endeudado para comprar Así que y también hijo de puta un asco, porque también me salió la moto Yo pensé que la moto no me iba a salir y me salió y con la plata de la moto iba a comprar el computador terminarlo de pagar para no quedar endeudar, pues me salieron las dos bypass y ahora estoy doblemente endeudado la china Pero bueno nada muchachos Eso era lo que les quería compartir Entonces si tiene preguntas o ya me dejaste aquí que ya me están esperando todo bien."
4067.000,4085.700,es-us,,,,"No chicos bacano, gracias, eh, Sí falta mañana sí comparto los repos y otra vez que ha sido una semana movida hace un mes hoy y nos vemos dentro de ocho días, listo, Gracias gracias, gracias, chao."